Ticker,Volatility,Mean_Return,Target_MDD,Target_TTR,Sector_Communication Services,Sector_Consumer Cyclical,Sector_Consumer Defensive,Sector_Energy,Sector_Financial Services,Sector_Healthcare,Sector_Industrials,Sector_Real Estate,Sector_Technology,Sector_Utilities,Crisis_Type_Dot-Com Bubble,Crisis_Type_Global Financial Crisis
AVGO,2.4123796860084195,0.16840176798125853,-0.48299969750253874,110,False,False,False,False,False,False,False,False,True,False,False,False
AVY,2.1312687233092458,0.07417069979854346,-0.43521200397631227,212,False,True,False,False,False,False,False,False,False,False,False,False
AVY,2.0174125162206935,0.017733171336950654,-0.43704666099406714,9999,False,True,False,False,False,False,False,False,False,False,True,False
AVY,2.463828288021786,-0.023977482241012125,-0.694798634291639,9999,False,True,False,False,False,False,False,False,False,False,False,True
AWK,1.8547925728590986,0.03248450836017014,-0.36905301911379085,9999,False,False,False,False,False,False,False,False,False,True,False,False
AXON,3.2187450973976643,0.17598380897332233,-0.5854257529167786,294,False,False,False,False,False,False,True,False,False,False,False,False
AXON,3.9460495606492016,-0.019672993837614356,-0.8575225867704227,9999,False,False,False,False,False,False,True,False,False,False,False,True
AXP,2.6082646122207773,0.07938725673295242,-0.4963851141212281,336,False,False,False,False,True,False,False,False,False,False,False,False
AXP,2.3224434369397486,0.038813956226976226,-0.5906461649745853,9999,False,False,False,False,True,False,False,False,False,False,True,False
AXP,3.485273945852837,0.04519589133673731,-0.8335672664535599,9999,False,False,False,False,True,False,False,False,False,False,False,True
AZO,1.8820757968766433,0.09544586819515664,-0.37974273524603347,121,False,True,False,False,False,False,False,False,False,False,False,False
AZO,2.242702297306253,0.11210150728576666,-0.3332195723216681,205,False,True,False,False,False,False,False,False,False,False,True,False
AZO,1.9876541154622949,0.10337226979744515,-0.36873809072800195,78,False,True,False,False,False,False,False,False,False,False,False,True
BA,3.434354440418238,0.035267456998889835,-0.7249236475234284,9999,False,False,False,False,False,False,True,False,False,False,False,False
BA,2.2533623331221446,0.05257369086980608,-0.6281445295183591,9999,False,False,False,False,False,False,True,False,False,False,True,False
BA,2.316216282316762,0.0042184696354639626,-0.7143812238386078,9999,False,False,False,False,False,False,True,False,False,False,False,True
BAC,2.4143305556266426,0.035306735707010206,-0.48484255957666755,331,False,False,False,False,True,False,False,False,False,False,False,False
BAC,1.9570241210226995,0.09257619670600066,-0.3620448019864602,169,False,False,False,False,True,False,False,False,False,False,True,False
BAC,5.220179310826901,-0.047554521936019487,-0.9344571162925173,9999,False,False,False,False,True,False,False,False,False,False,False,True
BALL,2.1925440800801734,0.01650154957602585,-0.5508921510607878,9999,False,True,False,False,False,False,False,False,False,False,False,False
BALL,1.9657691657399108,0.14523181107225225,-0.3712936265842718,294,False,True,False,False,False,False,False,False,False,False,True,False
BALL,1.9993670650543347,0.052017891005185335,-0.49417591257523863,494,False,True,False,False,False,False,False,False,False,False,False,True
BAX,1.9081190135035295,-0.053441639003572385,-0.6418898096151212,9999,False,False,False,False,False,True,False,False,False,False,False,False
BAX,2.2244200091552817,0.047139836466146806,-0.6826904671368739,9999,False,False,False,False,False,True,False,False,False,False,True,False
BAX,1.6791179548311541,0.014331104213849852,-0.4090040920479043,9999,False,False,False,False,False,True,False,False,False,False,False,True
BBY,2.5490980063391113,0.03624558982936212,-0.5259537885383739,9999,False,True,False,False,False,False,False,False,False,False,False,False
BBY,3.8443526579144116,0.11423007812967126,-0.7405522500332412,1054,False,True,False,False,False,False,False,False,False,False,True,False
BBY,2.702146366130803,-0.014614780188373106,-0.6693685576403443,9999,False,True,False,False,False,False,False,False,False,False,False,True
BDX,1.614343322778394,0.01111431439537495,-0.29632184833858943,745,False,False,False,False,False,True,False,False,False,False,False,False
BDX,2.073557083996963,0.08997383619906206,-0.34816586229095486,312,False,False,False,False,False,True,False,False,False,False,True,False
BDX,1.5062419109677174,0.014438985885407572,-0.34090766673972456,900,False,False,False,False,False,True,False,False,False,False,False,True
BEN,2.529910527174395,0.06603145950515209,-0.41847213158117585,283,False,False,False,False,True,False,False,False,False,False,False,False
BEN,2.0889623449918675,0.08947511333625811,-0.4040423676168843,369,False,False,False,False,True,False,False,False,False,False,True,False
BEN,3.18002693979287,0.033555964582163714,-0.7250246275152241,847,False,False,False,False,True,False,False,False,False,False,False,True
BF-B,1.7840273172516008,0.005300797377915336,-0.35172213629267485,147,False,False,True,False,False,False,False,False,False,False,False,False
BF-B,1.3884281644976955,0.06142047413630603,-0.2629979947691854,22,False,False,True,False,False,False,False,False,False,False,True,False
BF-B,1.8288161266143304,0.060408848945728545,-0.39988947699125404,462,False,False,True,False,False,False,False,False,False,False,False,True
BG,2.219676248451217,0.09157186575648206,-0.46927292173547663,218,False,False,True,False,False,False,False,False,False,False,False,False
BG,3.0272961355128385,0.00675337077099083,-0.7733845236895402,9999,False,False,True,False,False,False,False,False,False,False,False,True
BIIB,3.1899842432722525,0.03476999642377573,-0.5477803835202573,9999,False,False,False,False,False,True,False,False,False,False,False,False
BIIB,4.2113276199203185,0.15536681658986953,-0.6650857425908588,156,False,False,False,False,False,True,False,False,False,False,True,False
BIIB,2.524947384144337,0.09279252194409353,-0.5270876324383242,865,False,False,False,False,False,True,False,False,False,False,False,True
BKNG,2.4954064662435176,0.08483905058825203,-0.44787004739595715,231,False,True,False,False,False,False,False,False,False,False,False,False
BKNG,6.674091417032027,0.0196776135606537,-0.9885342027599022,9999,False,True,False,False,False,False,False,False,False,False,True,False
BKNG,3.384185304154662,0.23457989825632636,-0.6629671884456577,277,False,True,False,False,False,False,False,False,False,False,False,True
BKR,3.01560269542107,0.08642694701622851,-0.6314361365391451,338,False,False,False,True,False,False,False,False,False,False,False,False
BKR,2.6344685895898565,0.09963936542579876,-0.4827461903382305,778,False,False,False,True,False,False,False,False,False,False,True,False
BKR,3.28717269446972,0.016244027347885135,-0.7332834256375332,9999,False,False,False,True,False,False,False,False,False,False,False,True
BLDR,3.530165787586392,0.2508009869598843,-0.6220724093968798,147,False,False,False,False,False,False,True,False,False,False,False,False
BLDR,6.764625024468087,0.07022516032352824,-0.9415492628210478,9999,False,False,False,False,False,False,True,False,False,False,False,True
BLK,2.1470324146792397,0.08064971131799385,-0.43901704623437804,9999,False,False,False,False,True,False,False,False,False,False,False,False
BLK,2.202944429523726,0.15231042304061038,-0.33010524478781855,778,False,False,False,False,True,False,False,False,False,False,True,False
BLK,3.2386349193569814,0.07185879734525362,-0.6035946175228518,225,False,False,False,False,True,False,False,False,False,False,False,True
BMY,1.406182685227323,0.0017761059914481688,-0.38114285041760637,9999,False,False,False,False,False,True,False,False,False,False,False,False
BMY,2.3159864106280192,-0.023120806292019184,-0.6953017424691582,9999,False,False,False,False,False,True,False,False,False,False,True,False
BMY,1.7175828331520429,0.05295340651529548,-0.39346580507461265,523,False,False,False,False,False,True,False,False,False,False,False,True
BR,1.7285128987875913,0.07239751695507658,-0.3608777853150479,121,False,False,False,False,False,False,False,False,True,False,False,False
BR,2.297859209311043,0.05944389776442836,-0.5902135630035635,518,False,False,False,False,False,False,False,False,True,False,False,True
BRK-B,1.46175970165351,0.056047751345908635,-0.2956993612851109,238,False,False,False,False,True,False,False,False,False,False,False,False
BRK-B,1.566187931309183,0.05610788592013509,-0.2472527892876598,21,False,False,False,False,True,False,False,False,False,False,True,False
BRK-B,1.9703353919554234,0.024670243710756837,-0.5386158334199325,9999,False,False,False,False,True,False,False,False,False,False,False,True
BRO,1.81434327651845,0.07766149662129318,-0.3473508440362625,203,False,False,False,False,True,False,False,False,False,False,False,False
BRO,1.954376140868786,0.1433035780947427,-0.31525047158843417,265,False,False,False,False,True,False,False,False,False,False,True,False
BRO,2.0418969097300073,0.013941321465809264,-0.4309736736165859,757,False,False,False,False,True,False,False,False,False,False,False,True
BSX,1.9029800839280768,0.04325740034362833,-0.4349157637047446,497,False,False,False,False,False,True,False,False,False,False,False,False
BSX,2.7505039222930834,0.1276028961027597,-0.5673289183222958,558,False,False,False,False,False,True,False,False,False,False,True,False
BSX,2.914753806177832,-0.04045611653354668,-0.6613439625403321,9999,False,False,False,False,False,True,False,False,False,False,False,True
BX,2.7663811947568275,0.13791295340728932,-0.49286093241522044,9999,False,False,False,False,True,False,False,False,False,False,False,False
BX,4.302502312506167,0.062476996448209414,-0.8507616850166689,9999,False,False,False,False,True,False,False,False,False,False,False,True
BXP,2.60869008658709,-0.013320374514767558,-0.6359411027284402,9999,False,False,False,False,False,False,False,True,False,False,False,False
BXP,1.0792777992885774,0.08809554628725227,-0.20763577375654646,102,False,False,False,False,False,False,False,True,False,False,True,False
BXP,3.5324581260730548,0.08174775838370432,-0.6929757013875736,708,False,False,False,False,False,False,False,True,False,False,False,True
C,2.6310096368161595,0.006438854968421881,-0.5650758858694495,424,False,False,False,False,True,False,False,False,False,False,False,False
C,2.2197184939581507,0.05845466076236289,-0.5311299594964294,616,False,False,False,False,True,False,False,False,False,False,True,False
C,5.558151962408082,-0.1007918505212072,-0.9779115558033168,9999,False,False,False,False,True,False,False,False,False,False,False,True
CAG,1.5759895351343303,0.011131905480579653,-0.34695578317886855,9999,False,False,True,False,False,False,False,False,False,False,False,False
CAG,1.6559450236747324,0.051598706789743765,-0.342971372034665,84,False,False,True,False,False,False,False,False,False,False,True,False
CAG,1.5035286574045188,0.026968369968974622,-0.4659842896844596,442,False,False,True,False,False,False,False,False,False,False,False,True
CAH,1.9878608133131062,0.10376760814408438,-0.32141686545387066,360,False,False,False,False,False,True,False,False,False,False,False,False
CAH,2.3141217354509367,0.07482206773077868,-0.5080493610209553,9999,False,False,False,False,False,True,False,False,False,False,True,False
CAH,1.941013088868053,0.011371123759796497,-0.5889169383648866,9999,False,False,False,False,False,True,False,False,False,False,False,True
CAT,2.137976972656667,0.10090906298771714,-0.37846798551097244,162,False,False,False,False,False,False,True,False,False,False,False,False
CAT,2.1182213395748537,0.09000435013710273,-0.42546078832599193,250,False,False,False,False,False,False,True,False,False,False,True,False
CAT,2.6825192592568885,0.056856899160271326,-0.7329876807324867,571,False,False,False,False,False,False,True,False,False,False,False,True
CB,1.9516859067290557,0.06385635106684949,-0.42591668484036005,318,False,False,False,False,True,False,False,False,False,False,False,False
CB,2.7719006606928893,0.12282059627124645,-0.5242310843797857,145,False,False,False,False,True,False,False,False,False,False,True,False
CB,2.580533070740671,0.059682340078799974,-0.5123024721820786,659,False,False,False,False,True,False,False,False,False,False,False,True
CBOE,1.874876898558971,0.062379853670272906,-0.405331601488414,511,False,False,False,False,True,False,False,False,False,False,False,False
CBRE,2.566623685655163,0.07504313294950149,-0.5357198455454311,256,False,False,False,False,False,False,False,True,False,False,False,False
CBRE,5.931408743182886,0.09449544246129737,-0.9264797505520616,9999,False,False,False,False,False,False,False,True,False,False,False,True
CCI,1.9741594937740201,0.013535645416917085,-0.5547698545292711,9999,False,False,False,False,False,False,False,True,False,False,False,False
CCI,4.952293358553095,0.07508915457043358,-0.9752195647688614,9999,False,False,False,False,False,False,False,True,False,False,True,False
CCI,2.7210990577792837,0.05290326594250245,-0.7616374230295646,669,False,False,False,False,False,False,False,True,False,False,False,True
CCL,5.055349218833815,0.032496806339653676,-0.875636558485327,9999,False,True,False,False,False,False,False,False,False,False,False,False
CCL,2.764996969505971,0.06328090870302884,-0.6330002444795207,1015,False,True,False,False,False,False,False,False,False,False,True,False
CCL,2.8994753120817656,0.022868639283886983,-0.6888442977915027,785,False,True,False,False,False,False,False,False,False,False,False,True
CDNS,2.3685629301251403,0.16278950271836876,-0.3211696829091163,37,False,False,False,False,False,False,False,False,True,False,False,False
CDNS,3.314836483914603,0.018437802256197514,-0.7230174140266109,9999,False,False,False,False,False,False,False,False,True,False,True,False
CDNS,3.5974624501193255,0.003235431233770312,-0.8831692087167027,9999,False,False,False,False,False,False,False,False,True,False,False,True
CDW,2.1456602761125154,0.07458251309770457,-0.4482266769689137,234,False,False,False,False,False,False,False,False,True,False,False,False
CF,2.8569402700731743,0.1050642646623995,-0.5385018575801103,300,False,False,False,False,False,False,False,False,False,False,False,False
CF,3.9678614093342364,0.16468042603518934,-0.7672551878772471,995,False,False,False,False,False,False,False,False,False,False,False,True
CFG,3.126147087518288,0.04947080609365769,-0.6212762570120153,294,False,False,False,False,True,False,False,False,False,False,False,False
CHD,1.5272796952083363,0.04593950743825087,-0.317161302518119,9999,False,False,True,False,False,False,False,False,False,False,False,False
CHD,2.09539779691042,0.08070906347094838,-0.4556995048121471,448,False,False,True,False,False,False,False,False,False,False,True,False
CHD,1.454920849337235,0.06816457148525662,-0.2787120808820039,337,False,False,True,False,False,False,False,False,False,False,False,True
CHRW,1.8334940182445298,0.036718640899176654,-0.3193005357387543,9999,False,False,False,False,False,False,True,False,False,False,False,False
CHRW,2.37370343186511,0.11828566844139295,-0.3128830486285971,32,False,False,False,False,False,False,True,False,False,False,True,False
CHRW,2.2724093354815267,0.06408842742040291,-0.42349970538908216,506,False,False,False,False,False,False,True,False,False,False,False,True
CHTR,2.1112952222195966,-0.0014143363688402623,-0.63051606862855,9999,True,False,False,False,False,False,False,False,False,False,False,False
CI,2.26427932565234,0.06944831664813357,-0.41549873455490643,295,False,False,False,False,False,True,False,False,False,False,False,False
CI,2.5409130489859804,0.04457691023753278,-0.7260748638964459,9999,False,False,False,False,False,True,False,False,False,False,True,False
CI,3.2980701032713866,0.037944132828302606,-0.8433612544295587,9999,False,False,False,False,False,True,False,False,False,False,False,True
CIEN,2.5466220231559005,0.039747745845693815,-0.49536081678569077,9999,False,False,False,False,False,False,False,False,True,False,False,False
CIEN,6.10120416448238,0.01730991967080646,-0.9885618726545353,9999,False,False,False,False,False,False,False,False,True,False,True,False
CIEN,4.2052237686782306,-0.011932396009939875,-0.8954825447053922,9999,False,False,False,False,False,False,False,False,True,False,False,True
CINF,2.4190225136549675,0.03713990066713371,-0.575438121150448,351,False,False,False,False,True,False,False,False,False,False,False,False
CINF,1.7105238279577604,0.0575625900477637,-0.29734655312743585,511,False,False,False,False,True,False,False,False,False,False,True,False
CINF,2.661264206466233,0.03223088703952257,-0.572024025701682,9999,False,False,False,False,True,False,False,False,False,False,False,True
CL,1.3779473228657053,0.034767281318180424,-0.22572732049791494,127,False,False,True,False,False,False,False,False,False,False,False,False
CL,1.862377404628899,0.0096405803035642,-0.3387010229679349,292,False,False,True,False,False,False,False,False,False,False,True,False
CL,1.4601753425403383,0.048520166663999435,-0.3109057879898254,346,False,False,True,False,False,False,False,False,False,False,False,True
CLX,1.7995899955040366,0.020293181716115688,-0.4672567553132614,9999,False,False,True,False,False,False,False,False,False,False,False,False
CLX,2.085012038910591,0.04735762022085208,-0.4545366318063079,1431,False,False,True,False,False,False,False,False,False,False,True,False
CLX,1.4066873832417102,0.03588112880255272,-0.2844041818283125,277,False,False,True,False,False,False,False,False,False,False,False,True
CMCSA,1.871854481588069,0.02438753747412749,-0.5211347798784979,9999,True,False,False,False,False,False,False,False,False,False,False,False
CMCSA,2.7658199944692416,0.01667581336716509,-0.6617254522265665,9999,True,False,False,False,False,False,False,False,False,False,True,False
CMCSA,2.585568374874373,0.032124085206302,-0.5640170107479732,709,True,False,False,False,False,False,False,False,False,False,False,True
CME,1.9039129285347054,0.036968169583207006,-0.3735606658835774,417,False,False,False,False,True,False,False,False,False,False,False,False
CME,3.33921535291741,-0.010652875350944307,-0.7749998968417616,9999,False,False,False,False,True,False,False,False,False,False,False,True
CMG,2.3521488332443115,0.1242204470688052,-0.5018311335493323,54,False,True,False,False,False,False,False,False,False,False,False,False
CMG,2.989855641667983,0.15442816760852662,-0.7460619504927789,572,False,True,False,False,False,False,False,False,False,False,False,True
CMI,1.9559707614859243,0.05979044059220874,-0.4090553916891352,72,False,False,False,False,False,False,True,False,False,False,False,False
CMI,2.5413684026158103,0.09139893774039824,-0.6008903433834754,307,False,False,False,False,False,False,True,False,False,False,True,False
CMI,3.718364626995387,0.10574124701460609,-0.7566499291880929,523,False,False,False,False,False,False,True,False,False,False,False,True
CMS,1.6570453722017573,0.018347835526011737,-0.2955270560671803,710,False,False,False,False,False,False,False,False,False,True,False,False
CMS,2.947695115125321,-0.023972377354744192,-0.8761056656395436,9999,False,False,False,False,False,False,False,False,False,True,True,False
CMS,1.7445026735885059,0.056174285126406195,-0.49457989299985655,614,False,False,False,False,False,False,False,False,False,True,False,True
CNC,2.3500580133864992,0.04675624370043227,-0.36977988388755395,9999,False,False,False,False,False,True,False,False,False,False,False,False
CNC,2.935893161392212,0.09770858405677064,-0.5316901278387006,1005,False,False,False,False,False,True,False,False,False,False,False,True
CNP,2.191717791429773,0.04174021361799259,-0.5500006633927608,444,False,False,False,False,False,False,False,False,False,True,False,False
CNP,3.7133818179884224,0.06026955335912182,-0.883974011183406,9999,False,False,False,False,False,False,False,False,False,True,True,False
CNP,1.9063795678400017,0.054860053653240225,-0.48815414271551044,718,False,False,False,False,False,False,False,False,False,True,False,True
COF,3.003906239804645,0.07778205192820073,-0.6025293942315617,278,False,False,False,False,True,False,False,False,False,False,False,False
COF,3.3034741329477395,0.11062172417287834,-0.6565156346054705,535,False,False,False,False,True,False,False,False,False,False,True,False
COF,4.575009332244932,0.06423352611073115,-0.8790305489647794,9999,False,False,False,False,True,False,False,False,False,False,False,True
COO,1.9342528983693121,0.03481090056723727,-0.4544821693835743,9999,False,False,False,False,False,True,False,False,False,False,False,False
COO,2.325696670300564,0.15213096912052784,-0.2891891752536178,72,False,False,False,False,False,True,False,False,False,False,True,False
COO,2.723158248219583,0.06413352182407092,-0.8024129104066969,748,False,False,False,False,False,True,False,False,False,False,False,True
COP,3.0268762639699944,0.1184469352876963,-0.6565815447743311,470,False,False,False,True,False,False,False,False,False,False,False,False
COP,1.6445169437672682,0.07780147412769446,-0.31682261582856835,435,False,False,False,True,False,False,False,False,False,False,True,False
COP,2.411469295065366,0.03384062732682779,-0.6234379409136515,9999,False,False,False,True,False,False,False,False,False,False,False,True
COR,1.7701229027668313,0.1198125890393918,-0.23783465824620034,67,False,False,False,False,False,True,False,False,False,False,False,False
COR,2.651145434614127,0.14653103000528236,-0.49340409370047916,71,False,False,False,False,False,True,False,False,False,False,True,False
COR,1.7971175868197906,0.06366104156468,-0.4279764382977452,355,False,False,False,False,False,True,False,False,False,False,False,True
COST,1.5950484789523132,0.10191277165067048,-0.31402444006238894,564,False,False,True,False,False,False,False,False,False,False,False,False
COST,2.577415893510958,0.04544601251736625,-0.5338605531030769,9999,False,False,True,False,False,False,False,False,False,False,True,False
COST,1.8026650328212017,0.04909743236964586,-0.48037953607266554,651,False,False,True,False,False,False,False,False,False,False,False,True
CPAY,2.3530477406399455,0.024712299252415255,-0.501292391801337,9999,False,False,False,False,False,False,False,False,True,False,False,False
CPB,1.5941995244629803,0.013758441411960556,-0.3180657045476424,9999,False,False,True,False,False,False,False,False,False,False,False,False
CPB,1.8378632854604495,0.013364145389697773,-0.4230370557995752,9999,False,False,True,False,False,False,False,False,False,False,True,False
CPB,1.3715936971259415,0.011825496409467486,-0.3655290829231621,9999,False,False,True,False,False,False,False,False,False,False,False,True
CPRT,2.032453041526645,0.0952746317329624,-0.43751197340385767,163,False,False,False,False,False,False,True,False,False,False,False,False
CPRT,3.274924228359304,0.12109913048229302,-0.7249351216729654,475,False,False,False,False,False,False,True,False,False,False,True,False
CPRT,2.039586623229722,0.06708551769380496,-0.5194054222410874,9999,False,False,False,False,False,False,True,False,False,False,False,True
CPT,1.957176276396224,0.02579036535797271,-0.5021736183570643,9999,False,False,False,False,False,False,False,True,False,False,False,False
CPT,1.0608462623526007,0.08553275253595097,-0.258130285585919,301,False,False,False,False,False,False,False,True,False,False,True,False
CPT,3.586615580962591,0.09422147988083555,-0.7125356176429518,693,False,False,False,False,False,False,False,True,False,False,False,True
CRH,2.3053540166444875,0.09671770705751513,-0.521578255250674,145,False,False,False,False,False,False,False,False,False,False,False,False
CRH,2.6934819171154785,0.06703745829003986,-0.46341140644889933,451,False,False,False,False,False,False,False,False,False,False,True,False
CRH,3.353553615884069,0.002056348418735521,-0.6082440780267842,9999,False,False,False,False,False,False,False,False,False,False,False,True
CRL,2.5566379781970214,0.07647920527418554,-0.6410211462916714,9999,False,False,False,False,False,True,False,False,False,False,False,False
CRL,2.2712163006831068,-0.030821461603377672,-0.6980528802849105,9999,False,False,False,False,False,True,False,False,False,False,False,True
CRM,2.5835536587237393,0.07879605383527123,-0.5861723811202679,9999,False,False,False,False,False,False,False,False,True,False,False,False
CRM,3.397725610448848,0.13675232938955176,-0.7049577044564417,405,False,False,False,False,False,False,False,False,True,False,False,True
CRWD,3.562117998400575,0.22439940770750028,-0.6769220151886317,9999,False,False,False,False,False,False,False,False,True,False,False,False
CSCO,1.8366338838656957,0.03445522350309655,-0.3667506397794643,9999,False,False,False,False,False,False,False,False,True,False,False,False
CSCO,3.7521567082744904,-0.007452694977737318,-0.8925839721590444,9999,False,False,False,False,False,False,False,False,True,False,True,False
CSCO,2.359449981476178,-0.0169222246067576,-0.6003521069899671,9999,False,False,False,False,False,False,False,False,True,False,False,True
CSGP,2.333562216956794,0.06027579229677652,-0.46591135353218255,9999,False,False,False,False,False,False,False,True,False,False,False,False
CSGP,3.858802616938665,0.10185812971321064,-0.7110311757729222,9999,False,False,False,False,False,False,False,True,False,False,True,False
CSGP,2.520212801657924,0.05236196133911667,-0.6069748398592862,750,False,False,False,False,False,False,False,True,False,False,False,True
CSX,1.950954151156829,0.05955838781852412,-0.40552992209939404,176,False,False,False,False,False,False,True,False,False,False,False,False
CSX,2.215766877335676,0.05692446208817737,-0.38279181161746045,225,False,False,False,False,False,False,True,False,False,False,True,False
CSX,2.728963322709535,0.067547281863575,-0.69193889454312,665,False,False,False,False,False,False,True,False,False,False,False,True
CTAS,2.082813072620717,0.10600211029637381,-0.4837967643330143,128,False,False,False,False,False,False,True,False,False,False,False,False
CTAS,2.675218250251104,0.05955890430424835,-0.447338531201198,9999,False,False,False,False,False,False,True,False,False,False,True,False
CTAS,2.104606054644167,0.025284474813423382,-0.5107505305702915,1025,False,False,False,False,False,False,True,False,False,False,False,True
CTSH,2.124468719741889,0.04928272164579467,-0.43765321093423837,9999,False,False,False,False,False,False,False,False,True,False,False,False
CTSH,4.0579287446254995,0.21817337858348998,-0.7137746709603686,392,False,False,False,False,False,False,False,False,True,False,True,False
CTSH,2.9974723820844003,0.08331365629737608,-0.662645040128774,354,False,False,False,False,False,False,False,False,True,False,False,True
CTVA,2.1779351194321954,0.0812043689151772,-0.3476163534490828,9999,False,False,False,False,False,False,False,False,False,False,False,False
CVNA,7.925404424437497,0.2481950657432409,-0.9899486618294427,9999,False,True,False,False,False,False,False,False,False,False,False,False
CVS,1.8130630295527674,0.03456876807585371,-0.3878485296593425,9999,False,False,False,False,False,True,False,False,False,False,False,False
CVS,2.4117319328158158,0.04729378181929366,-0.6406928404532969,9999,False,False,False,False,False,True,False,False,False,False,True,False
CVS,2.0784085660012868,0.035026446568055515,-0.45258466652910295,9999,False,False,False,False,False,True,False,False,False,False,False,True
CVX,2.433501957111096,0.06865514325932251,-0.5451598056646654,575,False,False,False,True,False,False,False,False,False,False,False,False
CVX,1.495416339109701,0.042878412616726605,-0.3361372294090166,399,False,False,False,True,False,False,False,False,False,False,True,False
CVX,2.199836676746105,0.058778852494223245,-0.4382778392716316,692,False,False,False,True,False,False,False,False,False,False,False,True
D,1.8638659093532637,-0.021306580697078567,-0.5219991191074267,9999,False,False,False,False,False,False,False,False,False,True,False,False
D,1.6340344643274858,0.07571249888207172,-0.4432239048261198,226,False,False,False,False,False,False,False,False,False,True,True,False
D,1.515707525626903,0.048797532935510236,-0.4134227400923691,518,False,False,False,False,False,False,False,False,False,True,False,True
DAL,3.287703332487587,0.019166693922588723,-0.6884956903536515,9999,False,False,False,False,False,False,True,False,False,False,False,False
DAL,4.85672837441383,0.040981375265943955,-0.8112391694118225,9999,False,False,False,False,False,False,True,False,False,False,False,True
DD,2.2573898366356073,0.054489726319125735,-0.536390156419506,178,False,False,False,False,False,False,False,False,False,False,False,False
DD,2.340254413078225,0.05447549272467016,-0.48442802587797973,1155,False,False,False,False,False,False,False,False,False,False,True,False
DD,3.114206845328938,0.02400459678984023,-0.8544438985403492,781,False,False,False,False,False,False,False,False,False,False,False,True
DDOG,3.999645940382755,0.19623698357770877,-0.6810643090895372,9999,False,False,False,False,False,False,False,False,True,False,False,False
DE,2.214929302811328,0.11201132764770122,-0.3741555716186141,116,False,False,False,False,False,False,True,False,False,False,False,False
DE,2.213278888777146,0.0763145752901862,-0.36972187477976476,522,False,False,False,False,False,False,True,False,False,False,True,False
DE,2.9298869205478306,0.0738006202058125,-0.7327258077344027,682,False,False,False,False,False,False,True,False,False,False,False,True
DECK,2.8517648963901028,0.17495148732834886,-0.5468734498880962,76,False,True,False,False,False,False,False,False,False,False,False,False
DECK,4.402887607035727,0.32592958985123743,-0.5348450014838956,201,False,True,False,False,False,False,False,False,False,False,True,False
DECK,3.79178934349787,0.14030523140950774,-0.7713298182186107,473,False,True,False,False,False,False,False,False,False,False,False,True
DELL,2.4901240522056995,0.14502794995058177,-0.4587551237857638,103,False,False,False,False,False,False,False,False,True,False,False,False
DG,1.9171479682002857,0.009174458483987525,-0.6034743115770927,9999,False,False,True,False,False,False,False,False,False,False,False,False
DGX,1.7629871093069354,0.05059793401155782,-0.3660096897772872,24,False,False,False,False,False,True,False,False,False,False,False,False
DGX,2.88240978052666,0.19079890583712517,-0.49457405009294436,656,False,False,False,False,False,True,False,False,False,False,True,False
DGX,1.7282203929131275,0.021159347108718893,-0.3028137231572124,384,False,False,False,False,False,True,False,False,False,False,False,True
DHI,2.6909213710775215,0.14566130996206542,-0.5361803742824932,120,False,True,False,False,False,False,False,False,False,False,False,False
DHI,2.8877738362058856,0.2175574803841481,-0.4380712434853751,238,False,True,False,False,False,False,False,False,False,False,True,False
DHI,4.369130938760729,0.07465712434549523,-0.7563613620090858,9999,False,True,False,False,False,False,False,False,False,False,False,True
DHR,1.8465337284037078,0.07101857549063569,-0.3664860865905764,9999,False,False,False,False,False,True,False,False,False,False,False,False
DHR,1.9355480288282512,0.09460179364083077,-0.3367081415772964,155,False,False,False,False,False,True,False,False,False,False,True,False
DHR,1.9397602294908214,0.03725555997714751,-0.4568987025075716,605,False,False,False,False,False,True,False,False,False,False,False,True
DIS,2.250678272473428,-0.02261010098761723,-0.6071516760197612,9999,True,False,False,False,False,False,False,False,False,False,False,False
DIS,2.5242098154677173,0.025650647210154243,-0.678807808457476,9999,True,False,False,False,False,False,False,False,False,False,True,False
DIS,2.276011296438316,0.03937292421978997,-0.549066209501637,380,True,False,False,False,False,False,False,False,False,False,False,True
DLR,2.118193147751233,0.04819888076402163,-0.48515214380881444,9999,False,False,False,False,False,False,False,True,False,False,False,False
DLR,3.1623939539048367,0.12379890122015896,-0.567978949111166,356,False,False,False,False,False,False,False,True,False,False,False,True
DLTR,2.479683629940666,0.07278399724880913,-0.40464155388606066,9999,False,False,True,False,False,False,False,False,False,False,False,False
DLTR,3.6673181547284264,0.061419250522747694,-0.6705729365348816,9999,False,False,True,False,False,False,False,False,False,False,True,False
DLTR,2.295674563781107,0.1280302996553266,-0.5097813407959175,337,False,False,True,False,False,False,False,False,False,False,False,True
DOC,2.323789943577587,-0.008874252342397755,-0.5406928036950106,9999,False,False,False,False,False,False,False,True,False,False,False,False
DOC,1.291113541312372,0.10938257876397141,-0.2415387360142113,169,False,False,False,False,False,False,False,True,False,False,True,False
DOC,3.613230454544715,0.1260172897823299,-0.6103419948387281,620,False,False,False,False,False,False,False,True,False,False,False,True
DOV,1.9731619043294801,0.05389030852814661,-0.4524089685548368,231,False,False,False,False,False,False,True,False,False,False,False,False
DOV,2.004636634115111,0.02396114915060919,-0.5472749636435299,9999,False,False,False,False,False,False,True,False,False,False,True,False
